bin.chrom	bin.start	bin.start.abspos	bin.end	bin.length	mappable.positions	gc.content	chrom.numeric	chrom	chrompos	abspos
12	10685665	1961600071	11224141	538476	499857	0.369817782	12	12	10685665	1961600071
12	11224141	1962138547	11840723	616582	499858	0.39577542	12	12	11224141	1962138547
12	11840723	1962755129	12393571	552848	499858	0.421868217	12	12	11840723	1962755129
12	12393571	1963307977	12969211	575640	499857	0.425950247	12	12	12393571	1963307977
12	12969211	1963883617	13515700	546489	499858	0.43382392	12	12	12969211	1963883617
12	13515700	1964430106	14043635	527935	499857	0.409092028	12	12	13515700	1964430106
12	14043635	1964958041	14615956	572321	499858	0.400649286	12	12	14043635	1964958041
12	14615956	1965530362	15166981	551025	499858	0.392501248	12	12	14615956	1965530362
12	15166981	1966081387	15696820	529839	499857	0.370127529	12	12	15166981	1966081387
12	15696820	1966611226	16235177	538357	499858	0.380526305	12	12	15696820	1966611226
12	16235177	1967149583	16764527	529350	499857	0.373040521	12	12	16235177	1967149583
12	16764527	1967678933	17308225	543698	499858	0.355982549	12	12	16764527	1967678933
12	17308225	1968222631	17847999	539774	499857	0.353132978	12	12	17308225	1968222631
12	17847999	1968762405	18428229	580230	499858	0.356058804	12	12	17847999	1968762405
12	18428229	1969342635	18966375	538146	499858	0.36071252	12	12	18428229	1969342635
12	18966375	1969880781	19507974	541599	499857	0.381957869	12	12	18966375	1969880781
12	19507974	1970422380	20077328	569354	499858	0.398836225	12	12	19507974	1970422380
12	20077328	1970991734	20612135	534807	499857	0.368712451	12	12	20077328	1970991734
12	20612135	1971526541	21174769	562634	499858	0.36385821	12	12	20612135	1971526541
12	21174769	1972089175	21741093	566324	499857	0.361512138	12	12	21174769	1972089175
12	21741093	1972655499	22304634	563541	499858	0.377603404	12	12	21741093	1972655499
12	22304634	1973219040	22866581	561947	499858	0.372202361	12	12	22304634	1973219040
12	22866581	1973780987	23405943	539362	499857	0.37921841	12	12	22866581	1973780987
12	23405943	1974320349	23946485	540542	499858	0.358834281	12	12	23405943	1974320349
12	23946485	1974860891	24466417	519932	499857	0.354434811	12	12	23946485	1974860891
12	24466417	1975380823	24999993	533576	499858	0.381060992	12	12	24466417	1975380823
12	24999993	1975914399	25559508	559515	499857	0.396135939	12	12	24999993	1975914399
12	25559508	1976473914	26122296	562788	499858	0.389951456	12	12	25559508	1976473914
12	26122296	1977036702	26654993	532697	499858	0.395301644	12	12	26122296	1977036702
12	26654993	1977569399	27204499	549506	499857	0.385733732	12	12	26654993	1977569399
12	27204499	1978118905	27781234	576735	499858	0.395869854	12	12	27204499	1978118905
12	27781234	1978695640	28326801	545567	499857	0.393024138	12	12	27781234	1978695640
12	28326801	1979241207	28872391	545590	499858	0.357260947	12	12	28326801	1979241207
12	28872391	1979786797	29417022	544631	499858	0.383059356	12	12	28872391	1979786797
12	29417022	1980331428	29974235	557213	499857	0.385382251	12	12	29417022	1980331428
12	29974235	1980888641	30534458	560223	499858	0.39330231	12	12	29974235	1980888641
12	30534458	1981448864	31089170	554712	499857	0.400553801	12	12	30534458	1981448864
12	31089170	1982003576	31753706	664536	499858	0.436650535	12	12	31089170	1982003576
12	31753706	1982668112	32363014	609308	499857	0.426877704	12	12	31753706	1982668112
12	32363014	1983277420	32947370	584356	499858	0.407679565	12	12	32363014	1983277420
12	32947370	1983861776	33539931	592561	499858	0.389276378	12	12	32947370	1983861776
12	33539931	1984454337	34110738	570807	499857	0.359434975	12	12	33539931	1984454337
12	34110738	1985025144	34741371	630633	499858	0.431204837	12	12	34110738	1985025144
12	34741371	1985655777	38434229	3692858	499857	0.378569635	12	12	34741371	1985655777
12	38434229	1989348635	39057723	623494	499858	0.383079869	12	12	38434229	1989348635
12	39057723	1989972129	39624721	566998	499857	0.369292308	12	12	39057723	1989972129
12	39624721	1990539127	40196266	571545	499858	0.368163487	12	12	39624721	1990539127
12	40196266	1991110672	40736654	540388	499858	0.36406804	12	12	40196266	1991110672
12	40736654	1991651060	41269906	533252	499857	0.367751082	12	12	40736654	1991651060
12	41269906	1992184312	41812866	542960	499858	0.357632238	12	12	41269906	1992184312
12	41812866	1992727272	42361494	548628	499857	0.37945566	12	12	41812866	1992727272
12	42361494	1993275900	42949370	587876	499858	0.399398853	12	12	42361494	1993275900
12	42949370	1993863776	43493856	544486	499858	0.38970699	12	12	42949370	1993863776
12	43493856	1994408262	44043434	549578	499857	0.362703747	12	12	43493856	1994408262
12	44043434	1994957840	44604269	560835	499858	0.377815222	12	12	44043434	1994957840
12	44604269	1995518675	45148818	544549	499857	0.367917304	12	12	44604269	1995518675
12	45148818	1996063224	45706567	557749	499858	0.382331479	12	12	45148818	1996063224
12	45706567	1996620973	46247837	541270	499857	0.383377981	12	12	45706567	1996620973
12	46247837	1997162243	46810064	562227	499858	0.389728704	12	12	46247837	1997162243
12	46810064	1997724470	47378004	567940	499858	0.384595204	12	12	46810064	1997724470
12	47378004	1998292410	47955672	577668	499857	0.399696712	12	12	47378004	1998292410
12	47955672	1998870078	48491697	536025	499858	0.46286274	12	12	47955672	1998870078
12	48491697	1999406103	49092305	600608	499857	0.410628896	12	12	48491697	1999406103
12	49092305	2000006711	49693903	601598	499858	0.486781871	12	12	49092305	2000006711
12	49693903	2000608309	50269880	575977	499857	0.464502923	12	12	49693903	2000608309
12	50269880	2001184286	50860865	590985	499858	0.45893889	12	12	50269880	2001184286
12	50860865	2001775271	51460834	599969	499858	0.42148511	12	12	50860865	2001775271
12	51460834	2002375240	52055031	594197	499857	0.441880386	12	12	51460834	2002375240
12	52055031	2002969437	52609298	554267	499858	0.488946663	12	12	52055031	2002969437
12	52609298	2003523704	53140791	531493	499857	0.482495536	12	12	52609298	2003523704
12	53140791	2004055197	53724957	584166	499858	0.493914401	12	12	53140791	2004055197
12	53724957	2004639363	54308749	583792	499857	0.453265889	12	12	53724957	2004639363
12	54308749	2005223155	54885423	576674	499858	0.487082823	12	12	54308749	2005223155
12	54885423	2005799829	55453667	568244	499858	0.412122257	12	12	54885423	2005799829
12	55453667	2006368073	56082214	628547	499857	0.376234395	12	12	55453667	2006368073
12	56082214	2006996620	56677633	595419	499858	0.479878875	12	12	56082214	2006996620
12	56677633	2007592039	57300166	622533	499857	0.454162269	12	12	56677633	2007592039
12	57300166	2008214572	57877259	577093	499858	0.48329472	12	12	57300166	2008214572
12	57877259	2008791665	58461831	584572	499858	0.458911819	12	12	57877259	2008791665
12	58461831	2009376237	59014259	552428	499857	0.390490706	12	12	58461831	2009376237
12	59014259	2009928665	59563623	549364	499858	0.371520522	12	12	59014259	2009928665
12	59563623	2010478029	60112435	548812	499857	0.36234266	12	12	59563623	2010478029
12	60112435	2011026841	60659546	547111	499858	0.352464125	12	12	60112435	2011026841
12	60659546	2011573952	61202510	542964	499857	0.349133644	12	12	60659546	2011573952
12	61202510	2012116916	61774914	572404	499858	0.351003836	12	12	61202510	2012116916
12	61774914	2012689320	62324151	549237	499858	0.366444722	12	12	61774914	2012689320
12	62324151	2013238557	62873141	548990	499857	0.369234412	12	12	62324151	2013238557
12	62873141	2013787547	63413450	540309	499858	0.404666589	12	12	62873141	2013787547
12	63413450	2014327856	64062728	649278	499857	0.37629798	12	12	63413450	2014327856
12	64062728	2014977134	64662393	599665	499858	0.394205098	12	12	64062728	2014977134
12	64662393	2015576799	65257229	594836	499857	0.420203216	12	12	64662393	2015576799
12	65257229	2016171635	65802821	545592	499858	0.382153697	12	12	65257229	2016171635
12	65802821	2016717227	66335658	532837	499858	0.3975287	12	12	65802821	2016717227
12	66335658	2017250064	66892053	556395	499857	0.398495673	12	12	66335658	2017250064
12	66892053	2017806459	67428308	536255	499858	0.380719993	12	12	66892053	2017806459
12	67428308	2018342714	67972494	544186	499857	0.391553623	12	12	67428308	2018342714
12	67972494	2018886900	68524479	551985	499858	0.39606511	12	12	67972494	2018886900
12	68524479	2019438885	69072783	548304	499858	0.400334486	12	12	68524479	2019438885
12	69072783	2019987189	69645226	572443	499857	0.411143118	12	12	69072783	2019987189
12	69645226	2020559632	70206185	560959	499858	0.394793559	12	12	69645226	2020559632
12	70206185	2021120591	70763190	557005	499857	0.380711125	12	12	70206185	2021120591
12	70763190	2021677596	71316062	552872	499858	0.387216209	12	12	70763190	2021677596
12	71316062	2022230468	71854435	538373	499857	0.37111445	12	12	71316062	2022230468
12	71854435	2022768841	72392032	537597	499858	0.381490224	12	12	71854435	2022768841
12	72392032	2023306438	72926204	534172	499858	0.371170709	12	12	72392032	2023306438
12	72926204	2023840610	73480752	554548	499857	0.358463109	12	12	72926204	2023840610
12	73480752	2024395158	74048979	568227	499858	0.350590521	12	12	73480752	2024395158
12	74048979	2024963385	74600000	551021	499857	0.345692814	12	12	74048979	2024963385
12	74600000	2025514406	75146881	546881	499858	0.355609356	12	12	74600000	2025514406
12	75146881	2026061287	75680556	533675	499857	0.347102637	12	12	75146881	2026061287
12	75680556	2026594962	76228296	547740	499858	0.374741666	12	12	75680556	2026594962
12	76228296	2027142702	76786373	558077	499858	0.404019517	12	12	76228296	2027142702
12	76786373	2027700779	77332888	546515	499857	0.385222729	12	12	76786373	2027700779
12	77332888	2028247294	77884723	551835	499858	0.379966838	12	12	77332888	2028247294
12	77884723	2028799129	78422586	537863	499857	0.357804869	12	12	77884723	2028799129
12	78422586	2029336992	78961818	539232	499858	0.357074506	12	12	78422586	2029336992
12	78961818	2029876224	79490246	528428	499857	0.345324245	12	12	78961818	2029876224
12	79490246	2030404652	80038785	548539	499858	0.376552989	12	12	79490246	2030404652
12	80038785	2030953191	80601544	562759	499858	0.376088166	12	12	80038785	2030953191
12	80601544	2031515950	81156096	554552	499857	0.354459095	12	12	80601544	2031515950
12	81156096	2032070502	81699715	543619	499858	0.359531216	12	12	81156096	2032070502
12	81699715	2032614121	82229416	529701	499857	0.347354451	12	12	81699715	2032614121
12	82229416	2033143822	82781313	551897	499858	0.360788336	12	12	82229416	2033143822
12	82781313	2033695719	83331365	550052	499858	0.369506883	12	12	82781313	2033695719
12	83331365	2034245771	83879999	548634	499857	0.364468844	12	12	83331365	2034245771
12	83879999	2034794405	84462645	582646	499858	0.357635683	12	12	83879999	2034794405
12	84462645	2035377051	84996097	533452	499857	0.344732047	12	12	84462645	2035377051
12	84996097	2035910503	85519540	523443	499858	0.344853212	12	12	84996097	2035910503
12	85519540	2036433946	86052070	532530	499857	0.344284829	12	12	85519540	2036433946
12	86052070	2036966476	86594142	542072	499858	0.351730028	12	12	86052070	2036966476
12	86594142	2037508548	87142649	548507	499858	0.346445898	12	12	86594142	2037508548
12	87142649	2038057055	87703227	560578	499857	0.341929223	12	12	87142649	2038057055
12	87703227	2038617633	88267434	564207	499858	0.357703821	12	12	87703227	2038617633
12	88267434	2039181840	88816888	549454	499857	0.35985542	12	12	88267434	2039181840
12	88816888	2039731294	89369789	552901	499858	0.365166639	12	12	88816888	2039731294
12	89369789	2040284195	89910128	540339	499857	0.389868212	12	12	89369789	2040284195
12	89910128	2040824534	90436099	525971	499858	0.376750809	12	12	89910128	2040824534
12	90436099	2041350505	90970668	534569	499858	0.360041454	12	12	90436099	2041350505
12	90970668	2041885074	91503613	532945	499857	0.351878712	12	12	90970668	2041885074
12	91503613	2042418019	92033199	529586	499858	0.358236434	12	12	91503613	2042418019
12	92033199	2042947605	92566092	532893	499857	0.376925574	12	12	92033199	2042947605
12	92566092	2043480498	93112505	546413	499858	0.396472998	12	12	92566092	2043480498
12	93112505	2044026911	93672218	559713	499857	0.400574938	12	12	93112505	2044026911
12	93672218	2044586624	94235630	563412	499858	0.412142446	12	12	93672218	2044586624
12	94235630	2045150036	94781931	546301	499858	0.420134688	12	12	94235630	2045150036
12	94781931	2045696337	95344508	562577	499857	0.419736321	12	12	94781931	2045696337
12	95344508	2046258914	95924054	579546	499858	0.409674124	12	12	95344508	2046258914
12	95924054	2046838460	96503947	579893	499857	0.414959311	12	12	95924054	2046838460
12	96503947	2047418353	97077920	573973	499858	0.406405876	12	12	96503947	2047418353
12	97077920	2047992326	97612655	534735	499858	0.381102789	12	12	97077920	2047992326
12	97612655	2048527061	98170704	558049	499857	0.386761736	12	12	97612655	2048527061
12	98170704	2049085110	98713337	542633	499858	0.389629823	12	12	98170704	2049085110
12	98713337	2049627743	99275122	561785	499857	0.415756918	12	12	98713337	2049627743
12	99275122	2050189528	99814405	539283	499858	0.379839528	12	12	99275122	2050189528
12	99814405	2050728811	100367300	552895	499857	0.367505584	12	12	99814405	2050728811
12	100367300	2051281706	100938232	570932	499858	0.403722335	12	12	100367300	2051281706
12	100938232	2051852638	101488289	550057	499858	0.394284592	12	12	100938232	2051852638
12	101488289	2052402695	102066618	578329	499857	0.398110764	12	12	101488289	2052402695
12	102066618	2052981024	102620581	553963	499858	0.392919744	12	12	102066618	2052981024
12	102620581	2053534987	103169348	548767	499857	0.393575051	12	12	102620581	2053534987
12	103169348	2054083754	103714182	544834	499858	0.392392912	12	12	103169348	2054083754
12	103714182	2054628588	104264468	550286	499857	0.4112934	12	12	103714182	2054628588
12	104264468	2055178874	104844283	579815	499858	0.421739693	12	12	104264468	2055178874
12	104844283	2055758689	105385546	541263	499858	0.427167569	12	12	104844283	2055758689
12	105385546	2056299952	105945962	560416	499857	0.41026309	12	12	105385546	2056299952
12	105945962	2056860368	106483262	537300	499858	0.418226317	12	12	105945962	2056860368
12	106483262	2057397668	107047868	564606	499857	0.423410307	12	12	106483262	2057397668
12	107047868	2057962274	107590781	542913	499858	0.402981693	12	12	107047868	2057962274
12	107590781	2058505187	108133423	542642	499858	0.446679395	12	12	107590781	2058505187
12	108133423	2059047829	108664686	531263	499857	0.436478731	12	12	108133423	2059047829
12	108664686	2059579092	109208026	543340	499858	0.461166121	12	12	108664686	2059579092
12	109208026	2060122432	109822886	614860	499857	0.458078108	12	12	109208026	2060122432
12	109822886	2060737292	110368457	545571	499858	0.495308585	12	12	109822886	2060737292
12	110368457	2061282863	110975543	607086	499857	0.438226215	12	12	110368457	2061282863
12	110975543	2061889949	111552184	576641	499858	0.466697651	12	12	110975543	2061889949
12	111552184	2062466590	112134441	582257	499858	0.474221864	12	12	111552184	2062466590
12	112134441	2063048847	112745153	610712	499857	0.441031124	12	12	112134441	2063048847
12	112745153	2063659559	113313292	568139	499858	0.436199592	12	12	112745153	2063659559
12	113313292	2064227698	113872244	558952	499857	0.49143218	12	12	113313292	2064227698
12	113872244	2064786650	114403939	531695	499858	0.486156537	12	12	113872244	2064786650
12	114403939	2065318345	114932338	528399	499857	0.444885399	12	12	114403939	2065318345
12	114932338	2065846744	115485968	553630	499858	0.441764355	12	12	114932338	2065846744
12	115485968	2066400374	116014938	528970	499858	0.422768777	12	12	115485968	2066400374
12	116014938	2066929344	116542096	527158	499857	0.418140292	12	12	116014938	2066929344
12	116542096	2067456502	117097351	555255	499858	0.434366192	12	12	116542096	2067456502
